107_11,Unknown,Other
107_12,Unknown,Other
107_13,Unknown,Other
107_14,Unknown,Other
108_01,Unknown,Other
108_02,Unknown,Other
108_03,Unknown,Other
108_04,Unknown,Other
108_05,Unknown,Other
108_06,Unknown,Other
108_07,Unknown,Other
108_08,Unknown,Other
108_09,Unknown,Other
108_10,Unknown,Other
108_11,Unknown,Other
108_12,Unknown,Other
108_13,Unknown,Other
108_14,Unknown,Other
108_15,Unknown,Other
108_16,Unknown,Other
108_17,Unknown,Other
108_18,Unknown,Other
108_19,Unknown,Other
108_20,Unknown,Other
108_21,Unknown,Other
108_22,Unknown,Other
108_23,Unknown,Other
108_24,Unknown,Other
108_25,Unknown,Other
108_26,Unknown,Other
108_27,Unknown,Other
108_28,Unknown,Other
136_01,Walk Bent Forward,Walk
111_02,Bow,Other
111_03,Crawling,Other
111_04,Curtsey,Other
111_05,Dance,Other
111_06,Get up from floor,Other
111_07,Get up from floor,Other
111_08,Get up from floor,Other
111_09,Get up from chair,Other
111_10,get up from chair,Other
111_11,get up from chair,Other
111_12,Lay down,Other
111_13,March,Other
111_14,Mope,Other
111_15,Motorcycle,Other
111_16,Peekaboo,Other
111_17,Pick up,Other
111_18,Pick up,Other
111_19,Punch Kick,Other
111_20,Ring around the rosie,Other
111_21,Roll over,Other
111_22,Range of motion,Other
111_23,Run,Run
111_24,Run,Run
111_25,Shrug,Other
136_02,Walk Bent Forward,Walk
133_01,Walk Crawl,Other
111_28,Standing still,Other
111_29,Stepping over,Other
111_30,Stepping over,Other
111_31,Stepping up / stepping down,Other
111_32,Stretch and yawn,Other
111_33,Throwing,Other
111_34,Walk,Walk
111_35,Walk,Walk
133_02,Walk Crawl,Other
111_37,Wave,Other
111_38,Yoga,Other
111_39,Yoga,Other
111_40,Yoga,Other
111_41,Yoga,Other
132_16,Walk Crossover,Walk
113_02,Bow,Other
113_03,Curtsey,Other
113_04,Dance,Other
136_09,Walk Crouched,Walk
136_10,Walk Crouched,Walk
113_07,Run,Run
113_08,Lay down and get up,Other
113_09,March,Other
113_05,Walk digital 8,Walk
113_11,Motorcycle,Other
113_12,Peekaboo,Other
113_13,Punch and kick,Other
113_14,Ring around the rosie,Other
113_15,Sit in chair and get up,Other
113_16,Shrug,Other
143_38,Walk Digital 8,Walk
91_01,Walk digital figure eight,Walk
132_14,Walk Duck Footed,Walk
132_17,Walk Fast,Walk
113_21,Standing Still,Other
113_22,Step over,Other
113_23,Stretch and yawn,Other
113_24,Throw,Other
113_25,Walk,Walk
132_18,Walk Fast,Walk
113_27,Wave,Other
113_28,Yoga,Other
113_29,Yoga,Other
114_01,Motorcycle,Other
114_02,Getting up from laying down,Other
114_03,Range of motion,Other
114_04,Getting up from chair,Other
114_05,Sitting in chair,Other
114_06,Getting up from chair,Other
132_19,Walk Fast,Walk
132_20,Walk Fast,Walk
132_21,Walk Fast,Walk
114_10,Stretching,Other
114_11,Laying down and getting up,Other
114_12,Stretching,Other
114_13,Walk,Walk
114_14,Walk,Walk
114_15,Walk,Walk
114_16,Sit down and stretch,Other
115_01,"Pick up box, bend from waist",Other
115_02,"Pick box up, bend from waist",Other
115_03,"Pick box up, bend from waist",Other
115_04,"Pick box up, bend from waist",Other
115_05,"Pick box up, bend from waist",Other
115_06,"Picking box up, bending knees",Other
115_07,"Picking box up, bending knees",Other
115_08,"Picking box up, bending knees",Other
115_09,"Picking box up, bending knees",Other
115_10,"Pick box up, bend from waist",Other
118_01,Jump,Other
118_02,Jump,Other
118_03,Jump,Other
118_04,Jump,Other
118_05,Jump,Other
118_06,Jump,Other
118_07,Jump,Other
118_08,Jump,Other
118_09,Jump,Other
118_10,Jump,Other
118_11,Jump,Other
118_12,Jump,Other
118_13,Jump,Other
118_14,Jump,Other
118_15,Jump,Other
118_16,Jump,Other
118_17,Jump,Other
118_18,Jump,Other
118_19,Jump,Other
118_20,Jump,Other
118_21,Jump,Other
118_22,Jump,Other
118_23,Jump,Other
118_24,Jump,Other
118_25,Jump,Other
118_26,Jump,Other
118_27,Jump,Other
118_28,Jump,Other
118_29,Jump,Other
118_30,Jump,Other
118_31,Motorcycle,Other
118_32,Range of motion,Other
120_01,Alien Turn,Other
120_02,Gorilla,Other
120_03,Mickey cast spell,Other
120_04,Mickey Conducting,Other
120_05,Mickey Dance,Other
120_06,Mickey Dance,Other
120_07,Mickey Dance,Other
132_22,Walk Fast,Walk
113_06,Walk figure 8,Walk
91_03,Walk figure eight,Walk
69_69,"walk forward and pick up object, carry back object",Other
69_68,"walk forward and pick up object, set down object",Other
83_35,walk forward and stepping up stairs,Walk
83_34,walk forward and up stairs,Walk
120_15,Mickey Surprised,Other
120_16,Mickey Surprised,Other
83_27,walk forward stepping up stairs,Walk
83_28,walk forward stepping up stairs,Walk
83_29,walk forward stepping up stairs,Walk
120_20,Walk,Walk
120_21,Robot,Other
120_22,Zombie,Other
122_01,clean,Other
122_02,clean,Other
122_03,clean,Other
122_04,clean,Other
122_05,clean,Other
122_06,clean,Other
122_07,clean,Other
122_08,clean,Other
122_09,clean,Other
122_10,clean,Other
122_11,Unknown,Other
122_12,clean,Other
122_13,clean,Other
122_14,clean,Other
122_15,clean,Other
122_16,clean,Other
122_17,clean,Other
122_18,clean,Other
122_19,clean,Other
122_20,clean,Other
122_21,clean,Other
122_22,clean,Other
122_23,clean,Other
122_24,clean,Other
122_25,clean,Other
122_26,clean,Other
122_27,clean,Other
122_28,clean,Other
122_29,clean,Other
122_30,clean,Other
122_31,clean,Other
122_32,clean,Other
122_33,clean,Other
122_34,clean,Other
122_35,clean,Other
122_36,clean,Other
122_37,clean,Other
122_38,clean,Other
122_39,clean,Other
122_40,clean,Other
122_41,clean,Other
122_42,clean,Other
122_43,clean,Other
122_44,clean,Other
122_45,clean,Other
122_46,clean,Other
122_47,clean,Other
122_48,clean,Other
122_49,clean,Other
122_50,clean,Other
122_51,clean,Other
122_52,clean,Other
122_53,clean,Other
122_54,clean,Other
122_55,clean,Other
122_56,clean,Other
122_57,clean,Other
122_58,cleaned,Other
122_59,clean,Other
122_60,clean,Other
122_61,clean,Other
122_62,clean,Other
122_63,clean,Other
122_64,clean,Other
122_65,clean,Other
122_66,clean,Other
122_67,clean,Other
122_68,clean,Other
123_01,15.5 lbs,Other
123_02,15.5 lbs,Other
123_03,19.5lb,Other
123_04,19.5 lbs,Other
123_05,19.5 lbs,Other
123_06,19.5 lbs,Other
123_07,12.5lb,Other
123_08,12.5 lbs,Other
123_09,12.5 lbs,Other
123_10,12.5lb,Other
123_11,15.5 lbs,Other
123_12,15.5 lbs,Other
123_13,15.5 lbs,Other
124_01,Baseball Pitch,Other
124_02,Baseball Pitch,Other
124_03,Basketball Shoot,Other
124_04,Basketball Free Throw,Other
124_05,Basketball Jump Shot,Other
124_06,Basketball Lay Up,Other
124_07,Baseball Swing,Other
124_08,Baseball Bunt,Other
124_09,Frisbee,Other
124_10,Motorcycle,Other
124_11,2 Foot Jump,Other
124_12,Underhand Toss,Other
124_13,Underhand Fast Pitch,Other
125_01,Breast Stroke,Other
125_02,Breast Stroke,Other
125_03,Break Stroke,Other
125_04,Breast Stroke,Other
125_05,Butterfly,Other
125_06,Free Style,Other
125_07,Motorcycle,Other
126_01,Back Stroke,Other
126_02,Back Stroke,Other
126_03,Breast Stroke,Other
126_04,Breast Stroke,Other
126_05,Breast Stroke,Other
126_06,Fly Stroke,Other
126_07,Fly Stroke,Other
126_08,Fly Stroke,Other
126_09,Fly Stroke,Other
126_10,Free Style,Other
126_11,Free Style,Other
126_12,Free Style,Other
126_13,Motorcycle,Other
126_14,Range of Motion,Other
127_01,Motorcycle,Other
127_02,Range of Motion,Other
127_03,Run,Run
127_04,Walk to Run,Run
127_05,Run to Quick Stop,Run
127_06,Run,Run
127_07,Run,Run
127_08,Run,Run
127_09,Run Right,Run
127_10,Run Right,Run
127_11,Run Left,Run
127_12,Run Left,Run
127_13,Run Side Step Left,Run
127_14,Run Side Step Right,Run
127_15,Run Turn Left,Run
127_16,Run Turn Right,Run
127_17,Run Stop Run,Run
127_18,Run Stop Run,Run
127_19,Run Quick Stop Run,Run
127_20,Run Quick Stop Run,Other
127_21,Run Jump Stop Run,Other
127_22,Run Jump Stop Run,Other
127_23,Run Dive Over Roll Run,Other
127_24,Run Dive Over Roll Run,Other
127_25,Run Jump Over,Other
127_26,Run Jump Over,Other
127_27,Run Jump Over,Other
127_28,Run Jump Over,Other
127_29,Run Duck Underneath,Other
127_30,Run Duck Underneath,Other
127_31,Run Duck Underneath,Other
127_32,Run Duck Underneath,Other
127_33,Run Over,Run
127_34,Run Over,Run
127_35,Run Over,Run
127_36,Run Over,Run
127_37,Run Duck Underneath,Other
127_38,Run Duck Underneath,Other
128_01,Motorcycle,Other
128_02,Run Left,Run
128_03,Run Right,Run
128_04,Run Duck Underneath,Other
128_05,Run Stop Run,Run
128_06,Run Stop Run,Run
128_07,Run Stop Run,Run
128_08,Run Stop Run,Run
128_09,Run Roll Underneath,Other
128_10,Run Dive Over Roll Run,Other
128_11,Run Dive Over Roll Run,Other
83_30,walk forward stepping up stairs,Walk
83_31,walk forward stepping up stairs,Walk
131_03,Start Hop Stop,Other
131_04,Start Hop Stop,Other
131_05,Start Duck Underneath Stop,Other
131_06,Start Duck Underneath Stop,Other
131_07,Jump Stop,Other
131_08,Jump Stop,Other
83_32,walk forward stepping up stairs,Walk
83_36,walk forward turn 90 degrees left walk forward,Walk
83_38,walk forward turn 90 degrees left walk forward,Walk
83_37,walk forward turn 90 degrees right walk forward,Walk
83_39,walk forward turn 90 degrees right walk forward,Walk
133_03,Walk Jump,Other
133_04,Walk Jump,Other
133_05,Walk Jump,Other
133_06,Walk Jump,Other
133_07,Walk Jump,Other
132_35,Walk Leaning To The Right,Walk
132_36,Walk Leaning To The Right,Walk
133_14,Walk Left,Walk
133_15,Walk Left,Walk
133_16,Walk Left,Walk
136_27,Walk on Toes,Other
136_28,Walk on Toes,Other
136_05,Walk on Toes Bent Forward,Other
136_06,Walk on Toes Bent Forward,Other
136_13,Walk on Toes Crouched,Other
136_14,Walk on Toes Crouched,Other
133_17,Walk Right,Walk
133_18,Walk Right,Walk
133_19,Walk Right,Walk
133_20,Walk Right,Walk
113_17,Walk sideway,Other
111_26,Walk sideways,Other
113_18,Walk sideways,Other
132_23,Hop on left foot,Other
132_24,Hop on left foot,Other
132_25,Hop on left foot,Other
132_26,Hop on left foot,Other
132_27,Hop on left foot,Other
132_28,Hop on left foot,Other
143_40,Walk Sideways,Other
141_32,"Walk Sideways, Cross Legs",Other
141_33,"Walk Sideways, Foot to Foot",Other
120_19,Walk slow,Walk
132_45,Walk Slow,Walk
132_46,Walk Slow,Walk
132_47,Walk Slow,Walk
132_48,Walk Slow,Walk
132_37,Marching,Other
132_38,Motorcycle,Other
132_49,Walk Slow,Walk
132_50,Walk Slow,Walk
133_11,Walk Stop Walk,Other
133_12,Walk Stop Walk,Other
133_13,Walk Stop Walk,Other
132_42,Walk Swinging Shoulders,Walk
132_43,Walk Swinging Shoulders,Walk
132_44,Walk Swinging Shoulders,Walk
113_20,Walk up and down stairs,Walk
141_07,Walk Up and Over,Walk
143_17,Walk Up Stairs And Over,Walk
69_73,"walk up to object, lean over, pick up object, set down in another place",Other
132_51,Tpose,Other
132_52,Range of Motion,Other
69_74,"walk up to object, lean over, pick up object, set down in another place",Other
69_72,"walk up to object, pick up object, set down in another place",Other
69_71,"walk up to object, squat, pick up object, set down in another place",Other
69_75,"walk up to object, squat, pick up object, set down in another place",Other
69_70,"walk up to object, squat, pick up object, set down in another place.",Other
132_01,"Walk With Arms Out,  balancing",Other
132_02,"Walk With Arms Out,  balancing",Other
132_03,"Walk With Arms Out,  balancing",Other
132_04,"Walk With Arms Out,  balancing",Other
132_05,"Walk With Arms Out,  balancing",Other
132_06,"Walk With Arms Out,  balancing",Other
132_07,"Walk With Arms Out,  balancing",Other
132_08,"Walk With Arms Out,  balancing",Other
132_09,"Walk With Arms Out,  balancing",Other
132_10,"Walk With Arms Out,  balancing",Other
132_11,"Walk With Arms Out,  balancing",Other
132_12,"Walk With Arms Out,  balancing",Other
132_15,Walk With Knees Bent,Walk
132_53,Walk With Legs Apart,Walk
132_40,Walk With Stiff Arms,Walk
132_41,Walk With Stiff Arms,Walk
132_54,Walk With Wild Arms,Walk
132_55,Walk With Wild Legs,Walk
132_56,Walk With Wild Legs,Walk
133_21,Walk,Walk
133_22,Walk,Walk
133_23,Walk,Walk
139_19,Walk Wounded Leg,Walk
133_25,Motorcycle,Other
133_26,Range of Motion,Other
134_01,Duck Under,Other
134_02,Go Forward,Other
134_03,Lean Turn Right,Other
134_04,Motorcycle,Other
134_05,Pump Jump,Other
134_06,Push Turn Left,Other
134_07,Push Turn Left,Other
134_08,Push Turn Right,Other
134_09,Push Turn Right,Other
134_10,Start,Other
134_11,Start,Other
134_12,Stop and Go,Other
134_13,Stop and Go,Other
134_14,Stop ang Go,Other
134_15,Lean Turn Left,Other
135_01,Bassai,Other
135_02,Empi,Other
135_03,Empi,Other
135_04,Front Kick,Other
135_05,Gedanbarai,Other
135_06,Heiansyodan,Other
135_07,Mawashigeri,Other
135_08,Motorcycle,Other
135_09,Oiduki,Other
135_10,Syutouuke,Other
135_11,Yokogeri,Other
139_20,Walk Wounded Leg,Walk
139_22,Walk Wounded Leg,Walk
139_23,Walk Wounded Leg,Walk
139_24,Walk Wounded Leg,Walk
133_24,Walk ZigZag,Walk
113_10,"Walk, mope around",Other
18_01,"walk, shake hands (2 subjects - subject A)",Other
18_02,"walk, shake hands (2 subjects - subject A)",Other
19_01,"walk, shake hands (2 subjects - subject B)",Other
19_02,"walk, shake hands (2 subjects - subject B)",Other
86_02,"walk, squats, run, stretch, jumps, punches, and drinking",Other
22_23,walk; A catches keys thrown by B (2 subjects - subject A),Other
23_23,walk; A catches keys thrown by B (2 subjects - subject B),Other
22_25,walk; A catches wallet thrown by B (2 subjects - subject A),Other
23_25,walk; A catches wallet thrown by B (2 subjects - subject B),Other
22_22,walk; B catches keys thrown by A (2 subjects - subject A),Other
136_17,"Flamingo, lift legs high",Other
136_18,"Flamingo, lift legs high",Other
136_19,Motorcycle,Other
23_22,walk; B catches keys thrown by A (2 subjects - subject B),Other
22_24,walk; B catches wallet thrown by A (2 subjects - subject A),Other
23_24,walk; B catches wallet thrown by A (2 subjects - subject B),Other
105_03,Walk8,Walk
105_01,WalkDigital8,Walk
102_16,WalkEvasiveLeft,Walk
78_18,WalkEvasiveLeft      CleanedGRS,Walk
102_17,WalkEvasiveRight,Walk
78_19,WalkEvasiveRight              CleanedGRS,Walk
91_62,walkFigure8,Walk
105_62,walkFigure8,Walk
136_31,"Quail, quick little steps",Other
136_32,"Quail, quick little steps",Other
136_33,Range of Motion,Other
137_01,Cat Coffee Mug,Other
137_02,Cat Pick Up,Other
137_03,Cat Wait,Other
91_57,WalkForward,Walk
137_05,Chicken Coffee Mug,Other
137_06,Chicken Pick Up,Other
137_07,Chicken Wait,Other
105_57,WalkForward,Walk
137_09,Dinosaur Coffee Mug,Other
137_10,Dinosaur Pick Up,Other
137_11,Dinosaur Wait,Other
91_04,Walking,Walk
137_13,Drunk Coffee Mug,Other
137_14,Drunk Pick Up,Other
137_15,Drunk Wait,Other
137_16,Drunk Walk,Walk
137_17,Gangly Teen Coffee Mug,Other
137_18,Gangly Teen Pick Up,Other
137_19,Gangly Teen Wait,Other
139_28,Walking,Walk
137_21,Graceful Lady Coffee Mug,Other
137_22,Graceful Lady Pick Up,Other
137_23,Graceful Lady Wait,Other
139_30,Walking,Walk
137_25,Motorcycle,Other
137_26,Normal Coffee Mug,Other
137_27,Normal Pick Up,Other
137_28,Normal Wait,Other
144_33,Walking,Walk
137_30,Old Man Coffee Mug,Other
137_31,Old Man Pick Up,Other
137_32,Old Man Wait,Other
86_13,"walking around, walk up ladder, step down ladder",Other
137_34,Range of Motion,Other
137_35,Sexy Lady Coffee Mug,Other
137_36,Sexy Lady Pick Up,Other
137_37,Sexy Lady Wait,Other
76_09,walking backwards,Walk
137_39,Strong Man Coffee Mug,Other
137_40,Strong Man Pick Up,Other
137_41,Strong Man Wait,Other
113_19,Walking up and down stairs,Walk
138_01,Marching,Other
138_02,Marching,Other
138_03,Marching,Other
138_04,Marching,Other
138_05,Marching,Other
138_06,Marching,Other
138_07,Marching,Other
138_08,Marching,Other
138_09,Marching,Other
138_10,Marching,Other
138_11,Story,Other
138_12,Story,Other
138_13,Story,Other
138_14,Story,Other
138_15,Story,Other
138_16,Story,Other
138_17,Story,Other
138_18,Story,Other
138_19,Story,Other
138_20,Story,Other
138_21,Story,Other
138_22,Story,Other
138_23,Story,Other
138_24,Story,Other
138_25,Story,Other
138_26,Story,Other
138_27,Story,Other
138_28,Story,Other
138_29,Story,Other
138_30,Story,Other
138_31,Story,Other
138_32,Story,Other
138_33,Story,Other
138_34,Story,Other
138_35,Story,Other
138_36,Story,Other
138_37,Story,Other
138_38,Story,Other
138_39,Story,Other
138_40,Story,Other
138_41,Story,Other
138_42,Story,Other
138_43,Story,Other
138_44,Story,Other
138_45,Story,Other
138_46,Story,Other
138_47,Story,Other
138_48,Story,Other
138_49,Story,Other
138_50,Story,Other
138_51,Story,Other
138_52,Story,Other
138_53,Story,Other
138_54,Story,Other
138_55,Story,Other
139_01,Looking Around,Other
139_02,Shifting Weight,Other
139_03,Looking Around,Other
139_04,Looking Around,Other
139_05,Pulling a Gun,Other
139_06,Poking Around On The Ground,Other
139_07,Poking Around On The Ground,Other
139_08,Poking Around On The Ground,Other
139_09,Ducking,Other
139_10,Run,Run
139_11,Run To Sneak,Other
139_12,Run in Circles,Run
139_13,Run in Circles,Run
139_14,Sneak Sideways,Other
139_15,Sneak Sideways,Other
139_16,Get Up From Ground,Other
139_17,Get Up From Ground,Other
139_18,Get Up From Ground Laying on Back,Other
114_07,Walking up and down stairs,Walk
114_08,Walking up and down stairs,Walk
139_21,Range Of Motion,Other
114_09,Walking up and down stairs,Walk
111_27,Walking up stairs,Walk
86_12,"walking, dragging, sweeping, dustpan, wipe window, and wipe mirror",Other
139_25,Giving Directions,Other
139_26,Looking Around,Other
139_27,Looking Around,Other
86_05,"walking, jumping, jumping jacks,  jumping on one foot, punching, chopping,",Other
139_29,Sneaking,Other
86_03,"walking, running, jumping, kicking, and stretching",Other
139_31,Sneaking,Other
139_32,Sneaking,Other
139_33,Sneaking,Other
139_34,Sneaking,Other
140_01,Get Up Face Down,Other
140_02,Get Up Face Down,Other
140_03,Get Up Laying on Side,Other
140_04,Get Up Laying on Side,Other
140_05,Motorcycle,Other
140_06,Idle,Other
140_07,Idle,Other
140_08,Get Up From Ground Laying on Back,Other
140_09,Get Up From Ground Laying on Back,Other
141_01,Run,Run
141_02,Run,Run
141_03,Run,Run
141_04,Jump Distances,Other
141_05,Jump Sideways,Other
141_06,Jump Twist,Other
86_06,"walking, running, kicking, punching, knee kicking, and stretching",Other
86_15,"walking, sitting, hand motions",Other
141_09,Step Over,Other
141_10,Toss and Catch,Other
141_11,Throw and Catch,Other
141_12,"Dance, Twist",Other
141_13,Stretch and Yawn,Other
141_14,Punch and Kick,Other
141_15,Range of Motion,Other
141_16,Wave Hello,Other
141_17,Sit on Stool,Other
141_18,Peek a Boo,Other
141_19,Walk,Walk
141_20,Waiting,Other
141_21,Shrug,Other
141_22,High Five,Other
141_23,Shake Hands,Other
141_24,Around the world High Five Low,Other
141_25,Walk,Walk
141_26,Curtsey,Other
141_27,Mope,Other
141_28,"Slap Hands, Throw it Back",Other
86_09,"walking, sitting, looking, stand up",Other
86_08,"walking, squats, stretching, kicking, and punching",Other
86_04,"walking, stretching, punching, chopping, and drinking",Other
86_11,"walking, stretching, walking and turning",Other
86_07,"walking, swinging arms, stretching, jumping on one leg, and jumping",Other
141_34,Run,Run
142_01,Childish,Other
142_02,Clumsy,Other
142_03,Clumsy,Other
142_04,Cool,Other
142_05,Depressed,Other
142_06,Elated,Other
142_07,Elderlyman,Other
142_08,Happy,Other
142_09,Joy,Other
142_10,Lavish,Other
142_11,Marching,Other
142_12,Painfulleftknee,Other
142_13,Relaxed,Other
142_14,Rushed,Other
142_15,Sad,Other
142_16,Scared,Other
142_17,Scared,Other
142_18,Sexy,Other
142_19,Shy,Other
142_20,Singing in the rain jump,Other
142_21,Singing in the rain jump,Other
142_22,Sneaky,Other
143_01,Run,Run
143_02,Run to Stop,Run
143_03,Start to Run,Run
143_04,Run Figure 8,Run
143_05,Jumping Distances,Other
143_06,Jumping Heights,Other
143_07,Jumping Sideways,Other
143_08,Jumping Twists,Other
143_09,Jumping Twists,Other
144_34,Walking001,Walk
91_02,WalkStraight,Walk
91_36,WalkStraight,Walk
105_02,WalkStraight,Walk
105_36,WalkStraight,Walk
15_04,"wash windows, paint; hand signals; dance - Egyptian walk, the Dive, the Twist, the Cabbage Patch; boxing",Other
15_05,"wash windows, paint; hand signals; dance - Egyptian walk, the Dive, the Twist, the Cabbage Patch; boxing",Other
15_12,"wash windows; basketball - dribble, lay-up shot, pass; throw ball; dance - Egyptian walk, the Dive, the Twist; strew",Other
143_18,Sit Down And Get Up,Other
143_19,Sit On Stool And Get Up,Other
143_20,Catch And Throw,Other
143_21,Range Of Motion,Other
143_22,Catch And Throw Football,Other
143_23,Punching,Other
143_24,Kicking,Other
143_25,Waving,Other
143_26,Washing Window,Other
143_27,Washing Window,Other
143_28,"Sweeping, Push Broom",Other
143_29,Pacing,Other
143_30,Stretch And Yawn,Other
143_31,Hopscotch,Other
143_32,Walk,Walk
143_33,Peek A Boo,Other
143_34,Chicken Dance,Other
143_35,Macarena Dance,Other
143_36,Airplane,Other
143_37,Climb Up And Down Ladder,Other
17_06,"whistle, walk jauntily",Walk
17_07,"whistle, walk jauntily",Walk
104_41,ZombieWalk,Other
143_41,Sneak,Other
143_42,Run,Run
144_01,Cartwheels,Other
144_02,Cartwheels001,Other
144_03,Figure8s,Other
144_04,Figure8s001,Other
144_05,Front_Kicking,Other
144_06,Front_Kicking001,Other
144_07,Left_Blocks,Other
144_08,Left_Blocks001,Other
144_09,Left_Front_Kicking,Other
144_10,Left_Front_Kicking001,Other
144_11,Left_Lunges,Other
144_12,Left_Lunges001,Other
144_13,Left_Punch_Sequence001,Other
144_14,Left_Punch_Sequence002,Other
144_15,Left_Spin_reach001,Other
144_16,Left_Spin_reach002,Other
144_17,Lunges,Other
144_18,Lunges001,Other
144_19,motorcycle pose,Other
144_20,Punch_Sequence,Other
144_21,Punch_Sequence001,Other
144_22,Reach_Left001,Other
144_23,Reach_Left002,Other
144_24,Reach_Right,Other
144_25,Reach_Right001,Other
144_26,Right_Blocks,Other
144_27,Right_Blocks001,Other
144_28,Right_Spin_reach,Other
144_29,Right_Spin_reach001,Other
144_30,Sun Salutation,Other
144_31,Sun Salutation001,Other
144_32,Sun Salutation002,Other
104_42,ZombieWalk8,Other
104_43,ZombieWalkRightAngleTurns,Other
